STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 19:51:00,FM-15,FEW:02 26,10.0,,25.0,-3.9,22.0,-5.3,17.0,-8.3,72.0,0.0,0,,29.51,,,30.26,,30.23,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 20:51:00,FM-15,CLR:00,10.0,,24.0,-4.4,21.0,-5.8,16.0,-8.9,71.0,0.0,0,,29.52,3.0,-0.01,30.27,,30.24,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 21:51:00,FM-15,CLR:00,10.0,,22.0,-5.6,20.0,-6.6,16.0,-8.9,78.0,0.0,0,,29.52,,,30.27,,30.24,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 22:51:00,FM-15,CLR:00,10.0,,22.0,-5.6,20.0,-6.6,16.0,-8.9,78.0,0.0,0,,29.51,,,30.26,,30.23,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-08 23:51:00,FM-15,CLR:00,8.0,,21.0,-6.1,19.0,-7.2,15.0,-9.4,78.0,0.0,0,,29.5,8.0,0.02,30.25,,30.22,38.0,21.0,30.0,-5.4,,,,35.0,0.0,1214,2351,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 00:51:00,FM-15,CLR:00,9.0,,22.0,-5.6,20.0,-6.6,16.0,-8.9,78.0,3.0,220,,29.5,,,30.25,,30.22,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 01:51:00,FM-15,CLR:00,9.0,,22.0,-5.6,20.0,-6.8,15.0,-9.4,75.0,5.0,250,,29.49,,,30.25,,30.21,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 02:51:00,FM-15,CLR:00,8.0,,22.0,-5.6,20.0,-6.8,15.0,-9.4,75.0,6.0,250,,29.48,8.0,0.02,30.23,,30.2,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 03:51:00,FM-15,CLR:00,7.0,,21.0,-6.1,19.0,-7.2,15.0,-9.4,78.0,6.0,250,,29.48,,,30.23,,30.2,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 04:51:00,FM-15,CLR:00,6.0,HZ:7 |FU:05 |HZ:05,20.0,-6.7,18.0,-7.5,15.0,-9.4,81.0,6.0,250,,29.48,,,30.23,,30.2,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 05:51:00,FM-15,FEW:02 250,6.0,HZ:7 |FU:05 |HZ:05,20.0,-6.7,18.0,-7.7,14.0,-10.0,78.0,5.0,240,,29.47,8.0,0.0,30.22,,30.19,,,,,,,,,,1214,2351,0.01,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 06:51:00,FM-15,FEW:02 100 BKN:07 250,6.0,HZ:7 |FU:05 |HZ:05,21.0,-6.1,19.0,-7.2,15.0,-9.4,78.0,6.0,240,,29.48,,,30.24,,30.2,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 07:51:00,FM-15,FEW:02 100 SCT:04 250,9.0,,24.0,-4.4,21.0,-5.8,16.0,-8.9,71.0,6.0,220,,29.47,,,30.22,,30.19,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 08:51:00,FM-15,FEW:02 100 SCT:04 250,10.0,,28.0,-2.2,24.0,-4.2,16.0,-8.9,60.0,10.0,240,,29.46,8.0,0.01,30.22,,30.18,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 09:51:00,FM-15,BKN:07 230,10.0,,31.0,-0.6,27.0,-2.9,17.0,-8.3,56.0,10.0,240,,29.43,,,30.18,,30.15,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 10:51:00,FM-15,SCT:04 150 BKN:07 220,10.0,,33.0,0.6,28.0,-2.1,16.0,-8.9,49.0,17.0,230,,29.42,,,30.17,,30.14,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 11:51:00,FM-15,SCT:04 150 BKN:07 200,10.0,,35.0,1.7,30.0,-1.2,16.0,-8.9,46.0,14.0,240,,29.38,6.0,0.08,30.13,,30.1,,,,,,,,,,1214,2351,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 12:51:00,FM-15,SCT:04 150 BKN:07 200,10.0,,36.0,2.2,31.0,-0.5,21.0,-6.1,55.0,14.0,200,22.0,29.33,,,30.07,,30.05,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 13:51:00,FM-15,BKN:07 150 BKN:07 250,10.0,,37.0,2.8,32.0,0.0,22.0,-5.6,54.0,18.0,220,30.0,29.29,,,30.03,,30.01,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 14:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,37.0,2.8,32.0,0.1,23.0,-5.0,57.0,15.0,220,26.0,29.25,6.0,0.13,30,,29.97,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 15:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,38.0,3.3,33.0,0.7,25.0,-3.9,60.0,17.0,220,25.0,29.22,,,29.96,,29.94,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 16:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,38.0,3.3,34.0,0.9,26.0,-3.3,62.0,15.0,210,23.0,29.18,,,29.93,,29.9,,,,,,,,,,1214,2351,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 17:51:00,FM-15,SCT:04 150 OVC:08 250,10.0,,39.0,3.9,35.0,1.5,28.0,-2.2,65.0,18.0,210,26.0,29.14,8.0,0.11,29.88,,29.86,,,,,,,,,,1214,2351,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 18:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,17.0,220,26.0,29.13,,,29.86,,29.84,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 19:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,41.0,5.0,37.0,2.5,30.0,-1.1,65.0,16.0,230,29.0,29.13,,,29.86,,29.84,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 20:51:00,FM-15,SCT:04 150 OVC:08 250,10.0,,41.0,5.0,37.0,2.5,30.0,-1.1,65.0,15.0,230,24.0,29.11,6.0,0.03,29.85,,29.83,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 21:51:00,FM-15,SCT:04 150 OVC:08 230,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,18.0,230,28.0,29.08,,,29.82,,29.8,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 22:51:00,FM-15,BKN:07 150 OVC:08 220,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,21.0,230,30.0,29.05,,,29.79,,29.77,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-09 23:51:00,FM-15,BKN:07 120 OVC:08 200,10.0,,42.0,5.6,37.0,2.8,29.0,-1.7,60.0,18.0,230,28.0,29.04,6.0,0.08,29.76,,29.75,42.0,19.0,30.0,-5.8,,,,35.0,0.0,1213,2352,,,2.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 00:51:00,FM-15,SCT:04 110 OVC:08 200,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,17.0,240,22.0,29.02,,,29.75,,29.73,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 01:51:00,FM-15,BKN:07 120 OVC:08 200,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,15.0,250,,29.02,,,29.75,,29.73,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 02:51:00,FM-15,SCT:04 65 BKN:07 95 OVC:08 200,10.0,,42.0,5.6,37.0,2.8,29.0,-1.7,60.0,15.0,250,22.0,28.99,8.0,0.04,29.72,,29.7,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 03:51:00,FM-15,BKN:07 100 OVC:08 200,10.0,,42.0,5.6,37.0,2.8,29.0,-1.7,60.0,13.0,250,,28.99,,,29.72,,29.7,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 04:51:00,FM-15,SCT:04 100 BKN:07 200 OVC:08 250,10.0,,41.0,5.0,36.0,2.4,29.0,-1.7,62.0,14.0,240,,28.98,,,29.7,,29.69,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 05:51:00,FM-15,SCT:04 100 BKN:07 200,10.0,,40.0,4.4,36.0,2.0,29.0,-1.7,65.0,11.0,240,,28.99,5.0,0.0,29.71,,29.7,,,,,,,,,,1213,2352,,,1.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 06:51:00,FM-15,FEW:02 100 SCT:04 200 BKN:07 250,10.0,,41.0,5.0,37.0,2.5,30.0,-1.1,65.0,10.0,240,,28.99,,,29.71,,29.7,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 07:51:00,FM-15,FEW:02 120 BKN:07 250,10.0,,43.0,6.1,38.0,3.3,30.0,-1.1,60.0,11.0,240,,28.98,,,29.7,,29.69,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 08:51:00,FM-15,BKN:07 250,10.0,,46.0,7.8,40.0,4.6,31.0,-0.6,56.0,14.0,250,,28.98,7.0,0.01,29.7,,29.69,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 09:51:00,FM-15,BKN:07 250,10.0,,48.0,8.9,42.0,5.4,31.0,-0.6,52.0,17.0,250,24.0,28.97,,,29.7,,29.68,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 10:51:00,FM-15,BKN:07 250,10.0,,49.0,9.4,43.0,6.0,33.0,0.6,55.0,14.0,250,22.0,28.97,,,29.69,,29.68,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 11:51:00,FM-15,BKN:07 250,10.0,,50.0,10.0,43.0,6.4,33.0,0.6,52.0,15.0,250,,28.95,8.0,0.03,29.67,,29.66,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 12:51:00,FM-15,FEW:02 180 BKN:07 250,10.0,,52.0,11.1,45.0,7.2,33.0,0.6,49.0,14.0,240,,28.94,,,29.66,,29.65,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 13:51:00,FM-15,BKN:07 250,10.0,,53.0,11.7,46.0,7.7,34.0,1.1,48.0,13.0,240,,28.92,,,29.64,,29.63,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 14:51:00,FM-15,BKN:07 250,10.0,,51.0,10.6,44.0,6.9,34.0,1.1,52.0,16.0,230,21.0,28.93,5.0,0.02,29.65,,29.64,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 15:51:00,FM-15,OVC:08 250,10.0,,51.0,10.6,45.0,7.0,35.0,1.7,54.0,8.0,240,,28.93,,,29.64,,29.64,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 16:51:00,FM-15,OVC:08 250,10.0,,50.0,10.0,44.0,6.6,35.0,1.7,57.0,13.0,250,,28.94,,,29.66,,29.65,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 17:51:00,FM-15,BKN:07 250,10.0,,49.0,9.4,43.0,6.3,36.0,2.2,61.0,10.0,250,18.0,28.95,3.0,-0.01,29.67,,29.66,,,,,,,,,,1213,2352,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 18:51:00,FM-15,BKN:07 250,10.0,,47.0,8.3,42.0,5.6,36.0,2.2,66.0,7.0,250,,28.97,,,29.69,,29.68,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 19:51:00,FM-15,BKN:07 250,10.0,,44.0,6.7,40.0,4.4,35.0,1.7,71.0,6.0,260,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 20:51:00,FM-15,BKN:07 220 OVC:08 250,10.0,,44.0,6.7,40.0,4.4,35.0,1.7,71.0,7.0,260,,28.96,1.0,-0.01,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 21:51:00,FM-15,BKN:07 200,10.0,,44.0,6.7,40.0,4.4,35.0,1.7,71.0,3.0,260,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 22:51:00,FM-15,BKN:07 230,10.0,,42.0,5.6,39.0,3.8,35.0,1.7,76.0,5.0,280,,28.95,,,29.67,,29.66,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-10 23:51:00,FM-15,BKN:07 130 BKN:07 250,10.0,,42.0,5.6,39.0,3.8,35.0,1.7,76.0,5.0,280,,28.95,5.0,0.01,29.67,,29.66,53.0,40.0,46.0,9.8,,,,19.0,0.0,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 00:51:00,FM-15,BKN:07 130 BKN:07 250,10.0,,41.0,5.0,38.0,3.2,34.0,1.1,76.0,5.0,250,,28.95,,,29.66,,29.66,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 01:51:00,FM-15,OVC:08 130,10.0,,41.0,5.0,38.0,3.2,34.0,1.1,76.0,0.0,0,,28.94,,,29.65,,29.65,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 02:51:00,FM-15,OVC:08 130,10.0,,41.0,5.0,37.0,3.0,33.0,0.6,73.0,3.0,300,,28.93,8.0,0.02,29.65,,29.64,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 03:51:00,FM-15,BKN:07 130 BKN:07 200,10.0,,39.0,3.9,36.0,2.2,32.0,0.0,76.0,0.0,0,,28.92,,,29.64,,29.63,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 04:51:00,FM-15,BKN:07 120 BKN:07 250,10.0,,39.0,3.9,36.0,2.0,31.0,-0.6,73.0,0.0,0,,28.94,,,29.66,,29.65,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 05:51:00,FM-15,SCT:04 160 OVC:08 220,10.0,,38.0,3.3,35.0,1.5,30.0,-1.1,73.0,0.0,0,,28.94,3.0,-0.01,29.66,,29.65,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 06:51:00,FM-15,OVC:08 110,10.0,,43.0,6.1,38.0,3.4,31.0,-0.6,63.0,0.0,0,,28.95,,,29.68,,29.66,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 07:51:00,FM-15,FEW:02 30 OVC:08 100,10.0,,44.0,6.7,40.0,4.2,34.0,1.1,68.0,0.0,0,,28.98,,,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 08:51:00,FM-15,FEW:02 70 BKN:07 120 OVC:08 200,10.0,,47.0,8.3,41.0,5.0,31.0,-0.6,54.0,3.0,110,,28.98,1.0,-0.04,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 09:51:00,FM-15,FEW:02 55 SCT:04 100 OVC:08 250,10.0,,48.0,8.9,42.0,5.4,31.0,-0.6,52.0,8.0,100,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 10:51:00,FM-15,BKN:07 140 OVC:08 250,10.0,,49.0,9.4,42.0,5.8,31.0,-0.6,50.0,11.0,60,,28.96,,,29.68,,29.67,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 11:51:00,FM-15,BKN:07 150 OVC:08 250,10.0,,49.0,9.4,42.0,5.7,30.0,-1.1,48.0,14.0,40,,28.98,3.0,0.0,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 12:51:00,FM-15,BKN:07 100 OVC:08 250,10.0,,46.0,7.8,40.0,4.5,30.0,-1.1,54.0,13.0,30,,28.98,,,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 13:51:00,FM-15,FEW:02 95 SCT:04 110 OVC:08 250,10.0,,45.0,7.2,39.0,3.9,29.0,-1.7,54.0,14.0,40,,28.98,,,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 14:51:00,FM-15,OVC:08 100,10.0,,43.0,6.1,39.0,3.7,33.0,0.6,68.0,20.0,30,25.0,28.98,5.0,0.0,29.7,,29.69,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 15:51:00,FM-15,OVC:08 100,10.0,,42.0,5.6,38.0,3.4,33.0,0.6,71.0,13.0,20,22.0,28.99,,,29.71,,29.7,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 16:51:00,FM-15,SCT:04 110 BKN:07 130 OVC:08 250,10.0,,41.0,5.0,37.0,2.9,32.0,0.0,70.0,17.0,40,28.0,28.99,,,29.71,,29.7,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 17:51:00,FM-15,BKN:07 120 OVC:08 140,10.0,,38.0,3.3,34.0,1.1,28.0,-2.2,68.0,16.0,30,,29.01,3.0,-0.02,29.73,,29.72,,,,,,,,,,1211,2354,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 18:51:00,FM-15,FEW:02 140 OVC:08 160,10.0,,38.0,3.3,34.0,1.3,29.0,-1.7,70.0,15.0,30,,29.04,,,29.76,,29.75,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 19:51:00,FM-15,BKN:07 75 BKN:07 110 OVC:08 150,10.0,,37.0,2.8,33.0,0.8,28.0,-2.2,70.0,17.0,30,24.0,29.01,,,29.74,,29.72,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 20:51:00,FM-15,BKN:07 46 OVC:08 65,10.0,-RA:02 |RA:61 |,37.0,2.8,34.0,1.1,30.0,-1.1,76.0,10.0,360,26.0,29.04,1.0,-0.04,29.77,T,29.75,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 21:51:00,FM-15,SCT:04 12 OVC:08 39,10.0,-RA:02 SN:03 |RA:61 RA:67 SN:71 |,37.0,2.8,34.0,1.1,30.0,-1.1,76.0,15.0,30,22.0,29.03,,,29.75,0.02,29.74,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 22:51:00,FM-15,OVC:08 8,4.0,-SN:03 |SN:71 |,35.0,1.7,33.0,0.5,30.0,-1.1,82.0,15.0,30,22.0,29.01,,,29.73,0.04,29.72,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-11 23:51:00,FM-15,OVC:08 6,2.5,-SN:03 |SN:71 |,34.0,1.1,32.0,-0.1,29.0,-1.7,82.0,11.0,40,,28.99,8.0,0.05,29.71,0.08,29.7,50.0,34.0,42.0,5.5,,,,23.0,0.0,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 00:51:00,FM-15,OVC:08 6,1.25,-SN:03 BR:1 |SN:71 |,33.0,0.6,31.0,-0.4,29.0,-1.7,85.0,17.0,20,29.0,28.97,,,29.69,0.08,29.68,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 01:51:00,FM-15,VV:09 6,0.75,-SN:03 BR:1 |SN:71 |,32.0,0.0,30.0,-0.9,28.0,-2.2,85.0,17.0,10,,28.99,,,29.72,0.07,29.7,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 02:51:00,FM-15,OVC:08 8,1.0,-SN:03 BR:1 |SN:71 |,31.0,-0.6,29.0,-1.5,27.0,-2.8,85.0,22.0,20,30.0,29.01,3.0,-0.01,29.73,0.21,29.72,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 03:51:00,FM-15,VV:09 11,0.75,-SN:03 SN:03 |SN:71 |,29.0,-1.7,27.0,-2.7,24.0,-4.4,82.0,18.0,30,29.0,29.02,,,29.75,0.07,29.73,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 04:51:00,FM-15,SCT:04 9 BKN:07 14 OVC:08 19,1.75,-SN:03 SN:03 |SN:71 |,28.0,-2.2,26.0,-3.3,23.0,-5.0,81.0,23.0,20,32.0,29.03,,,29.76,0.04,29.74,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 05:51:00,FM-15,SCT:04 24 BKN:07 120 OVC:08 140,10.0,,30.0,-1.1,27.0,-2.9,21.0,-6.1,69.0,23.0,10,29.0,29.04,1.0,-0.04,29.78,0.01s,29.75,,,,,,,,,,1209,2355,0.62,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 06:51:00,FM-15,BKN:07 22 BKN:07 65 OVC:08 170,10.0,,29.0,-1.7,26.0,-3.2,21.0,-6.1,72.0,20.0,10,33.0,29.08,,,29.81,,29.79,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 07:51:00,FM-15,BKN:07 22 OVC:08 60,10.0,,29.0,-1.7,26.0,-3.5,19.0,-7.2,66.0,28.0,10,34.0,29.11,,,29.85,,29.83,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 08:51:00,FM-15,BKN:07 22 OVC:08 65,10.0,,27.0,-2.8,24.0,-4.4,18.0,-7.8,69.0,23.0,20,34.0,29.13,3.0,-0.06,29.88,,29.85,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 09:51:00,FM-15,FEW:02 22 OVC:08 75,10.0,,27.0,-2.8,24.0,-4.4,18.0,-7.8,69.0,18.0,10,32.0,29.15,,,29.89,,29.87,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 10:51:00,FM-15,SCT:04 22,10.0,,26.0,-3.3,23.0,-5.2,15.0,-9.4,63.0,18.0,10,28.0,29.18,,,29.93,,29.9,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 11:51:00,FM-15,FEW:02 26 SCT:04 55 BKN:07 250,10.0,,27.0,-2.8,23.0,-5.0,12.0,-11.1,53.0,16.0,350,26.0,29.22,3.0,-0.08,29.96,,29.94,,,,,,,,,,1209,2355,,,3.0,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 12:51:00,FM-15,FEW:02 20 BKN:07 55 OVC:08 75,10.0,,27.0,-2.8,23.0,-5.0,12.0,-11.1,53.0,18.0,20,,29.22,,,29.96,,29.94,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 13:51:00,FM-15,FEW:02 70 SCT:04 85 SCT:04 250,10.0,,27.0,-2.8,23.0,-5.1,11.0,-11.7,51.0,18.0,20,23.0,29.22,,,29.97,,29.94,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 14:51:00,FM-15,SCT:04 85,10.0,,28.0,-2.2,23.0,-4.7,9.0,-12.8,44.0,14.0,10,,29.25,3.0,-0.03,29.99,,29.97,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 15:51:00,FM-15,FEW:02 80,10.0,,28.0,-2.2,23.0,-4.7,9.0,-12.8,44.0,14.0,10,18.0,29.27,,,30.02,,29.99,,,,,,,,,,1209,2355,,,,,,,,,,
WBAN:94846,201.8,41.995,-87.9336,2014-03-12 16:51:00,FM-15,FEW:02 80,10.0,,27.0,-2.8,22.0,-5.3,6.0,-14.4,41.0,13.0,360,,29.3,,,30.05,,30.02,,,,,,,,,,1209,2355,,,,,,,,,,
